level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	1	1	174	115	273	44	96.33744	Derivatives,
5	1	1	1	1	2	466	115	264	47	95.660255	Structuring
5	1	1	1	1	3	749	115	84	37	95.660255	and
5	1	1	1	1	4	854	115	229	47	96.476624	Marketing
5	1	2	1	1	1	0	0	2481	293	95.0	  
5	1	2	1	2	1	0	293	163	93	95.0	 
5	1	2	1	2	2	885	293	1038	93	95.0	 
5	1	3	1	1	1	1923	259	485	85	95.424896	NOMURA
5	1	4	1	1	1	2408	217	73	169	95.0	 
5	1	4	1	2	1	1796	386	685	218	95.0	 
5	1	5	1	1	1	163	324	134	50	95.610779	OTC
5	1	5	1	1	2	321	324	169	62	95.610779	Swap
5	1	5	1	1	3	513	325	372	49	94.604294	Transaction
5	1	6	1	1	1	182	640	205	49	96.180618	Linked
5	1	6	1	1	2	411	642	60	47	96.322235	to
5	1	6	1	1	3	495	640	130	49	96.269806	SPX
5	1	6	1	1	4	648	640	183	58	95.973869	Index,
5	1	6	1	1	5	860	640	194	49	93.929443	HSCEI
5	1	6	1	1	6	1081	640	184	58	92.895462	Index,
5	1	6	1	1	7	1293	640	135	48	92.299271	NKY
5	1	6	1	1	8	1451	640	170	49	96.505836	Index
5	1	7	1	1	1	180	790	91	24	96.480621	Korea
5	1	7	1	1	2	284	790	99	31	96.752586	Equity
5	1	7	1	1	3	395	790	174	24	96.613983	Derivatives
5	1	7	1	1	4	1521	790	123	24	96.293571	Nomura
5	1	7	1	1	5	1657	790	139	24	96.767693	Financial
5	1	7	1	1	6	1810	790	174	24	96.468781	Investment
5	1	7	1	1	7	1995	790	113	31	93.297096	(Korea)
5	1	7	1	1	8	2121	790	58	29	92.465057	Co.,
5	1	7	1	1	9	2194	790	56	24	96.991974	Ltd.
5	1	7	1	2	1	180	828	87	24	92.563263	Email:
5	1	7	1	2	2	282	828	426	31	88.879082	KoreaEquityDerivativesSales
5	1	7	1	2	3	728	828	261	31	88.879082	AS@nomura.com
5	1	7	1	2	4	1450	828	59	24	93.137741	17th
5	1	7	1	2	5	1523	828	41	29	52.797249	Fl.,
5	1	7	1	2	6	1578	828	81	24	96.114716	Seoul
5	1	7	1	2	7	1673	828	115	24	96.114716	Finance
5	1	7	1	2	8	1800	828	105	29	96.457588	Center,
5	1	7	1	2	9	1919	828	34	24	93.231125	84
5	1	7	1	2	10	1964	828	202	31	91.603889	Taepyeongno
5	1	7	1	2	11	2180	828	70	31	92.549141	1-ga,
