level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	1	1	502	216	3	52	95.0	 
5	1	2	1	1	1	795	308	7	7	48.153862	.
5	1	2	1	1	2	1053	270	180	29	93.270638	Automatic
5	1	2	1	1	3	1246	269	132	30	93.270638	Callable
5	1	2	1	1	4	1391	270	88	40	96.109238	Swap
5	1	2	1	1	5	1493	269	112	30	96.109238	Linked
5	1	2	1	1	6	1618	272	28	27	96.304596	to
5	1	2	1	1	7	1661	269	48	30	96.809586	the
5	1	2	1	1	8	1720	269	211	42	96.677765	Performance
5	1	2	1	1	9	1942	269	36	42	93.299644	of
5	1	2	1	1	10	1982	270	202	30	91.424767	NIKKEI225
5	1	2	1	2	1	677	307	312	49	0.390291	(91001
5	1	2	1	2	2	1054	319	102	36	0.0	[dex,
5	1	2	1	2	3	1170	320	123	29	94.126366	HSCEI
5	1	2	1	2	4	1303	319	102	36	93.210175	Index,
5	1	2	1	2	5	1420	320	141	29	92.191811	S&P500
5	1	2	1	2	6	1572	319	94	30	95.881294	Index
5	1	2	1	2	7	1679	319	61	30	96.702156	and
5	1	2	1	2	8	1753	319	48	30	96.897713	the
5	1	2	1	2	9	1814	320	114	30	93.192215	EURO
5	1	2	1	2	10	1942	320	139	30	92.371529	STOXX
5	1	2	1	2	11	2091	320	41	29	96.620552	50
5	1	2	1	2	12	2143	319	94	30	96.836227	Index
5	1	3	1	1	1	677	363	293	49	0.0	eieseencemmms
5	1	3	1	1	2	1043	359	6	57	32.80584	§
5	1	3	1	1	3	1055	369	85	30	50.178242	Fina]
5	1	3	1	1	4	1155	370	97	29	93.258949	Terms
5	1	3	1	1	5	1267	370	30	29	93.258949	&
5	1	3	1	1	6	1310	369	180	30	96.449287	Conditions
5	1	3	1	1	7	1504	379	31	20	96.743568	as
5	1	3	1	1	8	1549	369	35	42	96.743568	of
5	1	3	1	1	9	1587	369	90	41	96.749008	April
5	1	3	1	1	10	1690	370	48	35	93.699211	24,
5	1	3	1	1	11	1753	370	81	29	93.699211	2019
5	1	3	1	2	1	677	407	153	28	95.505875	Solutions
5	1	3	1	2	2	1055	420	192	40	93.282539	Proprietary
5	1	3	1	2	3	1260	420	30	29	93.282539	&
5	1	3	1	2	4	1304	419	203	41	96.891083	Confidential
5	1	4	1	1	1	324	200	1988	318	95.0	 
5	1	5	1	1	1	503	454	1	46	95.0	 
5	1	6	1	1	1	864	568	117	34	96.123428	Require
5	1	6	1	1	2	992	568	124	34	96.123428	Floating
5	1	6	1	1	3	1126	569	122	26	96.319321	Amount
5	1	6	1	1	4	1258	577	89	25	96.595474	payer,
5	1	6	1	1	5	1361	568	26	26	96.863281	in
5	1	6	1	1	6	1398	568	44	27	96.906425	the
5	1	6	1	1	7	1453	577	63	18	96.920235	case
5	1	6	1	1	8	1527	568	34	27	96.352501	of
5	1	6	1	1	9	1569	568	90	27	96.352501	shares
5	1	6	1	1	10	1671	577	31	18	97.009903	or
5	1	6	1	1	11	1711	568	77	27	96.681335	other
5	1	6	1	1	12	1799	568	138	27	96.579643	securities
5	1	6	1	1	13	1948	568	82	34	96.785446	being
5	1	6	1	1	14	2042	568	138	27	96.411919	delivered
5	1	6	1	1	15	2189	568	37	34	96.411919	by
5	1	6	1	2	1	864	609	98	34	96.078789	Equity
5	1	6	1	2	2	973	610	122	26	96.68425	Amount
5	1	6	1	2	3	1106	610	85	33	96.37516	Payer
5	1	6	1	2	4	1202	609	42	27	97.003624	for
5	1	6	1	2	5	1254	609	44	27	96.989113	the
5	1	6	1	2	6	1308	618	132	25	96.935364	purposes
5	1	6	1	2	7	1452	609	33	27	97.010483	of
5	1	6	1	2	8	1493	609	143	34	96.492043	satisfying
5	1	6	1	2	9	1648	609	32	27	96.697113	its
5	1	6	1	2	10	1692	609	164	34	96.919395	obligations
5	1	6	1	2	11	1868	613	26	22	96.686287	at
5	1	6	1	2	12	1906	609	159	32	96.751709	settlement,
5	1	6	1	2	13	2078	613	26	23	96.951317	to
5	1	6	1	2	14	2115	618	54	25	96.852051	pay
5	1	6	1	2	15	2180	609	35	26	96.144356	all
