level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	1	1	197	251	188	23	90.038269	SOCIETE
5	1	1	1	2	1	196	280	233	23	96.374916	GENERALE
5	1	2	1	1	1	114	360	142	20	94.907211	GENERAL
5	1	2	1	1	2	265	360	103	20	95.98291	TERMS
5	1	3	1	1	1	113	433	63	24	95.460129	Party
5	1	3	1	1	2	184	433	24	18	95.460129	A:
5	1	3	2	1	1	113	469	63	24	92.628845	Party
5	1	3	2	1	2	185	469	22	18	92.286583	B:
5	1	3	3	1	1	113	506	68	18	96.200752	Trade
5	1	3	3	1	2	190	506	58	18	96.598221	Date:
5	1	3	4	1	1	114	541	67	18	96.587883	Strike
5	1	3	4	1	2	190	541	58	18	96.838837	Date:
5	1	3	4	2	1	113	577	99	18	96.727539	Effective
5	1	3	4	2	2	221	577	58	18	96.834106	Date:
5	1	3	4	3	1	113	612	141	18	96.655212	Termination
5	1	3	4	3	2	263	612	58	18	96.276566	Date:
5	1	3	4	4	1	114	648	118	18	96.380157	Settlement
5	1	3	4	4	2	241	648	115	24	96.662956	Currency:
5	1	4	1	1	1	580	253	13	23	88.625778	3
5	1	4	1	1	2	605	267	9	2	88.625778	-
5	1	4	1	1	3	625	253	107	29	91.723549	Year(s)
5	1	4	1	1	4	743	253	187	24	91.723549	CALLABLE
5	1	4	1	1	5	942	253	97	24	95.611893	SWAP
5	1	4	1	1	6	1050	253	135	23	96.094002	LINKED
5	1	4	1	1	7	1194	253	47	24	96.257347	TO
5	1	4	1	1	8	1242	248	18	40	96.297066	3
5	1	4	1	1	9	1280	252	111	24	96.086273	Indices:
5	1	4	1	1	10	1408	253	77	28	53.943687	SPX,
5	1	4	1	1	11	1498	253	189	28	49.840832	STOXXS50E,
5	1	4	1	1	12	1700	253	95	24	49.804382	HSCE
5	1	5	1	1	1	579	433	108	19	92.124283	SOCIETE
5	1	5	1	1	2	695	433	140	18	96.158379	GENERALE
5	1	5	2	1	1	578	469	38	18	94.97879	NH
5	1	5	2	1	2	624	469	170	18	95.087738	INVESTMENT
5	1	5	2	1	3	803	469	56	18	96.999138	AND
5	1	5	2	1	4	868	469	149	18	93.303703	SECURITIES
5	1	5	2	1	5	1026	469	50	22	87.766693	CO.,
5	1	5	2	1	6	1084	469	50	18	96.595825	LTD
5	1	5	2	2	1	581	504	107	24	96.431267	19-Sep-19
5	1	5	2	3	1	581	540	107	24	96.431267	19-Sep-19
5	1	5	2	4	1	578	575	110	24	96.488205	23-Sep-19
5	1	5	2	5	1	578	613	38	17	96.958755	The
5	1	5	2	5	2	623	613	62	17	96.547142	earlier
5	1	5	2	5	3	691	613	22	17	96.732033	of
5	1	5	2	5	4	718	613	21	21	96.302528	(i)
5	1	5	2	5	5	746	613	48	17	96.410446	Cash
5	1	5	2	5	6	802	613	104	17	96.519241	Settlement
5	1	5	2	5	7	913	614	84	21	96.690056	Payment
5	1	5	2	5	8	1004	614	45	16	96.365219	Date
5	1	5	2	5	9	1056	613	34	17	96.365219	and
5	1	5	2	5	10	1098	613	28	21	92.84803	(ii)
5	1	5	2	5	11	1134	619	21	11	96.794327	an
5	1	5	2	5	12	1163	613	51	22	97.009407	Early
5	1	5	2	5	13	1221	613	47	17	96.711212	Cash
5	1	5	2	5	14	1276	613	104	17	96.527367	Settlement
5	1	5	2	5	15	1387	614	51	16	96.546921	Date.
5	1	5	2	6	1	578	646	52	18	96.742264	USD
5	1	6	1	1	1	935	574	20	23	96.644188	(2
5	1	6	1	1	2	964	574	99	24	96.433334	Currency
5	1	6	1	1	3	1072	574	94	18	96.741531	Business
5	1	6	1	1	4	1175	574	53	24	96.725777	Days
