level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	1	1	503	216	1	52	95.0	 
5	1	2	1	1	1	529	289	36	24	69.840187	~
5	1	3	1	1	1	497	309	6	8	79.07518	끼
5	1	3	1	1	2	519	295	52	27	32.136517	KX
5	1	3	1	1	3	795	308	7	7	78.723122	더
5	1	3	2	1	1	504	299	82	38	0.0	이
5	1	3	2	1	2	678	307	160	37	96.044975	Merrill
5	1	3	2	1	3	854	307	135	49	96.092407	Lynch
5	1	3	2	2	1	677	364	108	37	96.609886	Equity
5	1	3	2	2	2	797	363	173	28	96.250587	Structured
5	1	3	2	3	1	677	407	153	28	96.326546	Solutions
5	1	4	1	1	1	503	454	1	46	95.0	 
5	1	5	1	1	1	355	893	42	30	0.0	"2"""
5	1	5	1	1	2	408	897	121	27	95.438889	Interim
5	1	5	1	1	3	540	897	197	27	96.486633	Termination
5	1	5	1	2	1	355	941	168	27	96.554359	Condition:
5	1	6	1	1	1	355	1134	42	30	0.0	"2"""
5	1	6	1	1	2	408	1138	121	27	94.677292	Interim
5	1	6	1	1	3	540	1138	197	27	96.275513	Termination
5	1	6	1	2	1	354	1182	131	26	96.457794	Amount
5	1	6	1	2	2	496	1182	63	25	96.382393	that
5	1	6	1	2	3	569	1181	23	27	96.585724	is
5	1	6	1	2	4	604	1181	86	34	96.311127	going
5	1	6	1	2	5	701	1184	29	24	96.928734	to
5	1	6	1	2	6	741	1182	36	26	96.823471	be
5	1	6	1	3	1	355	1225	69	34	96.809013	paid
5	1	6	1	3	2	435	1226	38	33	96.446526	by
5	1	6	1	3	3	484	1225	107	34	96.708122	Equity
5	1	6	1	3	4	601	1226	131	26	96.240463	Amount
5	1	6	1	4	1	355	1270	92	33	96.8284	Payer
5	1	6	1	4	2	458	1269	24	26	96.407188	if
5	1	6	1	4	3	490	1265	43	30	83.046532	"2"""
5	1	6	1	4	4	543	1269	121	27	95.503036	Interim
5	1	6	1	5	1	355	1313	197	27	95.982292	Termination
5	1	6	1	5	2	563	1313	159	27	96.559715	Condition
5	1	6	1	5	3	733	1313	22	27	96.83876	is
5	1	6	1	6	1	355	1356	139	27	96.643562	satisfied:
5	1	7	1	1	1	355	1464	79	26	96.898521	Cash
5	1	7	1	1	2	447	1464	168	26	96.447571	Settlement
5	1	7	1	1	3	626	1464	140	33	96.961411	Payment
5	1	7	1	2	1	355	1507	83	26	96.621117	Date:
5	1	7	1	3	1	354	1551	189	33	96.553101	Adjustment
5	1	7	1	3	2	554	1551	174	26	96.698471	Provisions:
5	1	8	1	1	1	355	1751	164	33	95.945923	Exchange:
5	1	9	1	1	1	355	1864	135	26	96.425171	Business
5	1	9	1	1	2	502	1864	87	33	96.277229	Days:
5	1	10	1	1	1	355	1951	135	26	96.014755	Business
5	1	10	1	1	2	502	1951	63	33	96.962273	Day
5	1	10	1	1	3	576	1951	193	26	96.659187	Convention:
5	1	10	1	2	1	355	2020	79	26	96.544388	Cash
5	1	10	1	2	2	447	2020	177	26	95.84304	Settlement:
5	1	10	1	3	1	355	2089	183	26	95.715874	Calculation
5	1	10	1	3	2	549	2089	105	33	96.091339	Agent:
5	1	11	1	1	1	355	2157	255	33	91.610405	Inconvertibility,
5	1	11	1	2	1	355	2201	318	33	91.753365	Non-Transferability
5	1	11	1	2	2	685	2201	58	25	96.58831	and
5	1	11	1	3	1	355	2245	84	26	96.265022	other
5	1	11	1	3	2	450	2245	171	33	96.447655	Disruption
5	1	11	1	3	3	632	2245	106	26	92.841225	Events
5	1	11	1	3	4	752	2252	6	18	91.113869	:
5	1	12	1	1	1	1053	270	180	30	93.294586	Automatic
5	1	12	1	1	2	1246	269	132	31	92.298927	Callable
5	1	12	1	1	3	1391	270	88	40	96.413986	Swap
5	1	12	1	1	4	1493	269	112	31	96.039421	Linked
5	1	12	1	1	5	1618	272	28	28	96.748238	to
5	1	12	1	1	6	1661	269	48	31	97.003693	the
5	1	12	1	1	7	1720	269	211	42	96.95134	Performance
5	1	12	1	1	8	1942	269	36	42	93.300514	of
5	1	12	1	1	9	1982	270	202	30	92.773453	NIKKEI225
5	1	12	1	2	1	1054	319	102	36	96.608948	Index,
5	1	12	1	2	2	1170	320	123	30	95.850151	HSCEI
5	1	12	1	2	3	1303	319	102	36	93.290848	Index,
5	1	12	1	2	4	1420	320	141	30	92.858276	S&P500
5	1	12	1	2	5	1572	319	94	31	96.383316	Index
5	1	12	1	2	6	1679	319	61	30	96.2957	and
5	1	12	1	2	7	1753	319	48	31	96.892326	the
5	1	12	1	2	8	1814	320	114	30	92.750137	EURO
5	1	12	1	2	9	1942	320	140	30	90.851837	STOXX
5	1	12	1	2	10	2091	320	41	30	96.175972	50
5	1	12	1	2	11	2143	319	94	31	96.175972	Index
5	1	12	1	3	1	1055	369	85	30	96.289055	Final
5	1	12	1	3	2	1155	370	97	30	93.300354	Terms
5	1	12	1	3	3	1267	370	30	30	93.297096	&
5	1	12	1	3	4	1310	369	180	31	96.908531	Conditions
5	1	12	1	3	5	1504	379	31	21	96.985283	as
5	1	12	1	3	6	1549	369	34	42	96.997009	of
5	1	12	1	3	7	1587	369	90	41	96.955605	April
5	1	12	1	3	8	1690	370	48	35	96.656502	24,
5	1	12	1	3	9	1753	370	81	29	96.905144	2019
5	1	12	2	1	1	1055	420	192	40	93.276917	Proprietary
5	1	12	2	1	2	1260	420	30	30	93.276917	&
5	1	12	2	1	3	1304	419	203	41	96.881332	Confidential
5	1	13	1	1	1	324	200	1988	630	95.0	 
5	1	14	1	1	1	864	897	28	26	95.395622	If
5	1	14	1	1	2	899	906	36	18	95.395622	on
5	1	14	1	1	3	945	892	40	31	37.23423	"2"""
5	1	14	1	1	4	996	897	159	27	91.919853	Knock-out
5	1	14	1	1	5	1166	897	216	27	96.990143	Determination
5	1	14	1	1	6	1392	898	78	31	96.5989	Date,
5	1	14	1	1	7	1481	892	40	31	63.500175	"2"""
5	1	14	1	1	8	1532	897	109	27	92.613396	Interim
5	1	14	1	1	9	1652	897	141	27	92.613396	Knock-in
5	1	14	1	1	10	1803	897	133	34	96.418793	(Trigger)
5	1	14	1	1	11	1948	898	86	26	96.980896	Event
5	1	14	1	1	12	2044	897	48	27	96.866737	has
5	1	14	1	1	13	2103	901	48	23	96.866737	not
5	1	14	1	1	14	2162	897	130	27	96.846542	occurred
5	1	14	1	2	1	864	950	37	18	96.79847	on
5	1	14	1	2	2	911	950	31	18	96.79847	or
5	1	14	1	2	3	951	941	73	34	96.922226	prior
5	1	14	1	2	4	1033	945	28	23	93.174171	to
5	1	14	1	2	5	1073	936	40	31	47.979713	"2""'"
5	1	14	1	2	6	1123	941	159	27	92.694115	Knock-out
5	1	14	1	2	7	1293	941	216	27	96.580284	Determination
5	1	14	1	2	8	1519	942	69	26	96.789734	Date
5	1	14	1	2	9	1599	941	53	27	96.789734	and
5	1	14	1	2	10	1663	941	80	34	96.687057	Early
5	1	14	1	2	11	1753	941	182	27	96.600716	Termination
5	1	14	1	2	12	1944	941	49	27	96.913651	has
5	1	14	1	2	13	2004	945	47	23	96.975121	not
5	1	14	1	2	14	2062	941	130	27	96.429512	occurred
5	1	14	1	2	15	2202	950	37	18	96.628075	on
5	1	14	1	2	16	2249	950	31	18	96.936562	or
5	1	14	1	3	1	863	985	74	34	96.836029	prior
5	1	14	1	3	2	946	989	28	23	93.245903	to
5	1	14	1	3	3	985	980	40	31	83.230545	2™
5	1	14	1	3	4	1036	985	159	27	91.848618	Knock-out
5	1	14	1	3	5	1205	985	216	27	96.657295	Determination
5	1	14	1	3	6	1431	986	78	31	96.890999	Date,
5	1	14	1	3	7	1520	985	65	27	96.948486	then
5	1	14	1	3	8	1594	985	45	27	96.93261	the
5	1	14	1	3	9	1651	994	74	25	96.665886	swap
5	1	14	1	3	10	1736	985	23	27	96.714012	is
5	1	14	1	3	11	1771	985	116	27	96.971107	deemed
5	1	14	1	3	12	1896	989	28	23	96.748833	to
5	1	14	1	3	13	1934	985	35	27	96.999985	be
5	1	14	1	3	14	1980	985	74	34	96.83857	early
5	1	14	1	3	15	2063	985	168	27	96.630989	terminated.
5	1	15	1	1	1	864	1138	28	26	96.90889	If
5	1	15	1	1	2	898	1138	45	27	93.306213	the
5	1	15	1	1	3	954	1133	40	31	92.487534	2™
5	1	15	1	1	4	1004	1138	110	27	96.365135	Interim
5	1	15	1	1	5	1124	1138	182	27	96.779404	Termination
5	1	15	1	1	6	1316	1138	150	27	96.960243	Condition
5	1	15	1	1	7	1476	1138	22	27	96.953003	is
5	1	15	1	1	8	1510	1142	55	23	93.304176	met
5	1	15	1	1	9	1578	1147	4	18	93.237961	:
5	1	16	1	1	1	1014	1197	45	27	93.260345	On
5	1	16	1	1	2	1069	1194	40	29	91.164314	2™
5	1	16	1	1	3	1120	1197	159	27	89.112885	Knock-out
5	1	16	1	1	4	1290	1197	216	27	96.560921	Determination
5	1	16	1	1	5	1516	1198	78	31	96.747658	Date,
5	1	16	1	1	6	1603	1197	132	27	96.383072	Notional
5	1	16	1	1	7	1745	1197	122	27	96.749443	Amount
5	1	16	1	1	8	1877	1206	18	17	96.749443	x
5	1	16	1	1	9	1906	1197	114	27	96.901512	3.210%
5	1	17	1	1	1	864	1266	156	27	96.016815	Converted
5	1	17	1	1	2	1029	1270	28	23	96.016815	to
5	1	17	1	1	3	1067	1266	46	27	96.687592	US
5	1	17	1	1	4	1126	1266	107	27	96.759354	Dollars
5	1	17	1	1	5	1245	1270	26	23	92.056557	at
5	1	17	1	1	6	1282	1267	76	25	90.309593	FXm
5	1	18	1	1	1	864	1486	16	25	96.949814	4
5	1	18	1	1	2	892	1485	131	27	96.448715	Business
5	1	18	1	1	3	1035	1486	75	33	96.923515	Days
5	1	18	1	1	4	1122	1485	68	27	96.74025	after
5	1	18	1	1	5	1200	1485	44	27	96.697403	the
5	1	18	1	1	6	1255	1485	119	27	96.742424	relevant
5	1	18	1	1	7	1385	1485	167	27	96.218468	Knock-Out
5	1	18	1	1	8	1563	1485	215	27	96.448296	Determination
5	1	18	1	1	9	1789	1486	61	33	95.980461	Day
5	1	19	1	1	1	863	1550	175	34	96.58358	Adjustment
5	1	19	1	1	2	1050	1550	132	34	96.365669	language
5	1	19	1	1	3	1192	1550	57	26	94.897919	will
5	1	19	1	1	4	1260	1550	35	27	96.511002	be
5	1	19	1	1	5	1307	1550	127	27	96.598091	included
5	1	19	1	1	6	1445	1550	27	26	96.996025	in
5	1	19	1	1	7	1483	1550	44	27	96.7034	the
5	1	19	1	1	8	1538	1554	81	23	96.801445	terms
5	1	19	1	1	9	1631	1550	33	27	96.801445	of
5	1	19	1	1	10	1671	1550	45	27	96.538666	the
5	1	19	1	1	11	1727	1550	221	27	96.665497	documentation
5	1	19	1	1	12	1960	1559	29	18	96.997704	so
5	1	19	1	1	13	2001	1550	55	26	97.013885	that
