level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	1	1	75	293	2148	16	95.0	 
5	1	2	1	1	1	70	299	12	1350	95.0	 
5	1	3	1	1	1	66	298	12	1355	95.0	 
5	1	4	1	1	1	99	553	117	39	96.57193	Hedge
5	1	4	1	1	2	233	553	164	31	95.947906	Positions
5	1	5	1	1	1	99	778	164	31	96.5056	Business
5	1	5	1	1	2	280	778	70	39	95.978767	Day
5	1	6	1	1	1	100	859	226	38	95.318031	Independent
5	1	6	1	1	2	339	859	143	31	95.318031	Amount
5	1	7	1	1	1	682	523	11	308	95.0	 
5	1	8	1	1	1	710	310	103	31	96.965347	which
5	1	8	1	1	2	831	318	74	31	95.766708	may
5	1	8	1	1	3	921	310	124	31	95.612175	involve
5	1	8	1	1	4	1060	310	55	31	96.154465	the
5	1	8	1	1	5	1131	310	226	38	96.039268	replacement
5	1	8	1	1	6	1370	310	35	31	96.627975	of
5	1	8	1	1	7	1416	310	55	31	96.212708	the
5	1	8	1	1	8	1486	310	144	31	95.862495	affected
5	1	8	1	1	9	1644	310	104	31	96.798172	Asset
5	1	8	1	1	10	1760	310	71	30	96.055435	with
5	1	8	1	1	11	1846	318	20	23	96.68943	a
5	1	8	1	1	12	1883	318	72	23	93.275848	new
5	1	8	1	1	13	1968	310	124	36	88.469391	Asset.,
5	1	8	1	1	14	2108	318	36	23	97.008003	or
5	1	8	1	2	1	711	358	54	31	96.868622	the
5	1	8	1	2	2	780	358	202	31	96.332275	termination
5	1	8	1	2	3	998	358	35	31	96.708496	of
5	1	8	1	2	4	1043	358	62	31	96.83152	this
5	1	8	1	2	5	1120	358	213	31	96.236496	Transaction
5	1	8	1	2	6	1349	358	65	31	96.296692	and
5	1	8	1	2	7	1430	358	55	31	96.518219	the
5	1	8	1	2	8	1500	358	248	31	96.32869	determination
5	1	8	1	2	9	1763	358	35	31	96.358505	of
5	1	8	1	2	10	1810	358	54	31	96.694672	the
5	1	8	1	2	11	1879	359	137	30	96.491585	amount
5	1	8	1	2	12	2032	358	140	39	96.048759	payable
5	1	8	1	3	1	711	414	41	23	96.557518	as
5	1	8	1	3	2	766	414	20	23	95.937042	a
5	1	8	1	3	3	803	406	98	31	95.937042	result
5	1	8	1	3	4	914	406	35	31	96.733116	of
5	1	8	1	3	5	960	406	84	31	96.85733	such
5	1	8	1	3	6	1060	406	202	31	96.354057	termination
5	1	9	1	1	1	710	553	70	39	96.842194	Any
5	1	9	1	1	2	796	553	176	38	96.235146	purchase,
5	1	9	1	1	3	988	553	83	36	96.554741	sale,
5	1	9	1	1	4	1088	554	90	38	96.550797	entry
5	1	9	1	1	5	1194	553	63	31	96.285042	into
