level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	1	1	503	216	1	52	95.0	 
5	1	2	1	1	1	795	308	7	7	48.153862	.
5	1	2	1	1	2	1053	270	180	29	93.270638	Automatic
5	1	2	1	1	3	1246	269	132	30	93.270638	Callable
5	1	2	1	1	4	1391	270	88	40	96.109238	Swap
5	1	2	1	1	5	1493	269	112	30	96.109238	Linked
5	1	2	1	1	6	1618	272	28	27	96.304596	to
5	1	2	1	1	7	1661	269	48	30	96.809586	the
5	1	2	1	1	8	1720	269	211	42	96.677765	Performance
5	1	2	1	1	9	1942	269	36	42	93.299644	of
5	1	2	1	1	10	1982	270	202	30	91.424767	NIKKEI225
5	1	2	1	2	1	678	307	160	37	54.333809	16011
5	1	2	1	2	2	854	307	135	49	74.360237	17001
5	1	2	1	2	3	1054	319	102	36	0.0	[ydex,
5	1	2	1	2	4	1170	320	123	29	92.699883	HSCEI
5	1	2	1	2	5	1303	319	102	36	93.306122	Index,
5	1	2	1	2	6	1420	320	141	30	92.838638	S&P500
5	1	2	1	2	7	1572	319	94	30	96.43924	Index
5	1	2	1	2	8	1679	319	61	30	96.685944	and
5	1	2	1	2	9	1753	319	48	30	96.889992	the
5	1	2	1	2	10	1814	320	114	30	93.11879	EURO
5	1	2	1	2	11	1942	320	139	30	92.253937	STOXX
5	1	2	1	2	12	2091	320	41	30	96.691811	50
5	1	2	1	2	13	2143	319	94	30	96.863525	Index
5	1	3	1	1	1	677	363	293	38	0.0	eilameuwencemmm
5	1	3	1	1	2	1055	369	85	30	48.425919	Final
5	1	3	1	1	3	1155	370	97	29	93.217819	Terms
5	1	3	1	1	4	1267	370	30	29	93.217819	&
5	1	3	1	1	5	1310	369	180	30	96.766708	Conditions
5	1	3	1	1	6	1504	379	31	20	96.316841	as
5	1	3	1	1	7	1549	369	35	42	96.316841	of
5	1	3	1	1	8	1587	369	90	41	96.546623	April
5	1	3	1	1	9	1690	370	48	35	94.51696	24,
5	1	3	1	1	10	1753	370	81	29	94.51696	2019
5	1	4	1	1	1	677	407	153	28	95.505875	Solutions
5	1	4	1	1	2	1055	420	192	40	93.2192	Proprietary
5	1	4	1	1	3	1260	420	30	29	93.2192	&
