level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	1	1	503	216	1	52	95.0	 
5	1	2	1	1	1	795	308	7	7	45.215164	.
5	1	2	1	1	2	1053	270	180	30	93.294586	Automatic
5	1	2	1	1	3	1246	269	132	31	92.298927	Callable
5	1	2	1	1	4	1391	270	88	40	96.413986	Swap
5	1	2	1	1	5	1493	269	112	30	96.039421	Linked
5	1	2	1	1	6	1618	272	28	28	96.748238	to
5	1	2	1	1	7	1661	269	48	30	97.003693	the
5	1	2	1	1	8	1720	269	211	42	96.95134	Performance
5	1	2	1	1	9	1942	269	36	42	93.300514	of
5	1	2	1	1	10	1982	270	202	30	92.773453	NIKKEI225
5	1	2	1	2	1	678	307	160	37	54.333809	16011
5	1	2	1	2	2	854	307	135	49	74.360237	17001
5	1	2	1	2	3	1054	319	102	36	0.0	[ydex,
5	1	2	1	2	4	1170	320	123	30	92.699883	HSCEI
5	1	2	1	2	5	1303	319	102	36	93.306122	Index,
5	1	2	1	2	6	1420	320	141	30	92.838638	S&P500
5	1	2	1	2	7	1572	319	94	30	96.43924	Index
5	1	2	1	2	8	1679	319	61	30	96.685944	and
5	1	2	1	2	9	1753	319	48	30	96.889992	the
5	1	2	1	2	10	1814	320	114	30	93.11879	EURO
5	1	2	1	2	11	1942	320	139	30	92.253937	STOXX
5	1	2	1	2	12	2091	320	41	30	96.691811	50
5	1	2	1	2	13	2143	319	94	30	96.863525	Index
5	1	3	1	1	1	677	363	293	38	0.0	eieseencemmms
5	1	3	1	1	2	1043	359	6	57	32.80584	§
5	1	3	1	1	3	1055	369	85	30	50.178242	Fina]
5	1	3	1	1	4	1155	370	97	29	93.258949	Terms
5	1	3	1	1	5	1267	370	30	30	93.258949	&
5	1	3	1	1	6	1310	369	180	31	96.449287	Conditions
5	1	3	1	1	7	1504	379	31	20	96.743568	as
5	1	3	1	1	8	1549	369	35	42	96.743568	of
5	1	3	1	1	9	1587	369	90	41	96.749008	April
5	1	3	1	1	10	1690	370	48	35	93.699211	24,
5	1	3	1	1	11	1753	370	81	29	93.699211	2019
5	1	4	1	1	1	324	200	1988	318	95.0	 
5	1	5	1	1	1	503	454	1	46	95.0	 
5	1	6	1	1	1	677	407	153	28	95.505875	Solutions
5	1	6	1	1	2	1055	420	192	40	93.257591	Proprietary
5	1	6	1	1	3	1260	420	30	30	93.257591	&
5	1	6	1	1	4	1304	419	203	41	96.435707	Confidential
5	1	6	1	2	1	355	573	88	33	96.387596	Early
5	1	6	1	2	2	454	573	197	26	95.602676	Termination
5	1	6	1	2	3	864	572	253	27	72.62999	WOPerformance
5	1	6	1	2	4	1129	572	21	27	96.106071	is
5	1	6	1	2	5	1162	572	79	34	96.913475	equal
5	1	6	1	2	6	1253	576	26	23	96.857246	to
5	1	6	1	2	7	1291	581	31	18	97.018883	or
5	1	6	1	2	8	1332	576	103	30	97.005745	greater
5	1	6	1	2	9	1445	572	63	26	96.896416	than
5	1	6	1	2	10	1519	572	44	27	96.48867	the
5	1	6	1	2	11	1574	572	120	27	93.270828	relevant
5	1	6	1	2	12	1705	572	158	27	92.414619	Knock-out
5	1	6	1	2	13	1874	572	106	27	96.901703	Barrier
5	1	6	1	2	14	1990	581	36	18	96.580093	on
5	1	6	1	2	15	2037	572	44	27	96.316109	the
5	1	6	1	2	16	2092	572	119	27	96.835297	relevant
5	1	6	1	3	1	355	613	168	42	96.336128	Condition:
5	1	6	1	3	2	864	616	159	27	92.319443	Knock-out
5	1	6	1	3	3	1034	616	215	27	95.873146	Determination
5	1	6	1	3	4	1260	617	77	31	96.970055	Date,
5	1	6	1	3	5	1350	616	44	27	96.595039	the
5	1	6	1	3	6	1406	625	73	25	95.573212	swap
5	1	6	1	3	7	1492	616	22	27	95.573212	is
5	1	6	1	3	8	1526	616	115	27	96.582771	deemed
5	1	6	1	3	9	1652	620	26	23	96.528381	to
5	1	6	1	3	10	1689	616	35	27	96.528381	be
5	1	6	1	3	11	1735	616	73	34	96.330605	early
5	1	6	1	3	12	1819	616	166	27	96.367027	terminated.
5	1	6	1	3	13	1998	616	97	27	96.367027	Below
5	1	6	1	3	14	2107	616	61	27	96.938042	four
